"variable" "sex" "age_group" "ht.code" "count_n_" "year" "n_denom" "rate_strat" "aggr_level"
"prevalence" "m" "12-13" 1 697 2022 69815 998.352789515147 "age_group"
"prevalence" "m" "12-13" 2 291 2022 69815 416.815870514932 "age_group"
"prevalence" "m" "12-13" 3 130 2022 69815 186.206402635537 "age_group"
"prevalence" "m" "12-13" 4 1118 2022 69815 1601.37506266562 "age_group"
"prevalence" "m" "14-15" 1 525 2022 70319 746.597647861886 "age_group"
"prevalence" "m" "14-15" 2 310 2022 70319 440.848134927971 "age_group"
"prevalence" "m" "14-15" 3 152 2022 70319 216.157795190489 "age_group"
"prevalence" "m" "14-15" 4 987 2022 70319 1403.60357798035 "age_group"
"prevalence" "m" "16-17" 1 498 2022 69785 713.620405531275 "age_group"
"prevalence" "m" "16-17" 2 314 2022 69785 449.953428387189 "age_group"
"prevalence" "m" "16-17" 3 147 2022 69785 210.646987174894 "age_group"
"prevalence" "m" "16-17" 4 959 2022 69785 1374.22082109336 "age_group"
"prevalence" "m" "18+" 1 6212 2022 2332257 266.351435540766 "age_group"
"prevalence" "m" "18+" 2 7249 2022 2332257 310.814802999841 "age_group"
"prevalence" "m" "18+" 3 2229 2022 2332257 95.5726577302587 "age_group"
"prevalence" "m" "18+" 4 15690 2022 2332257 672.738896270865 "age_group"
"incidence" "f" "0-1" 1 343 2022 29990 1143.71457152384 "age_group"
"incidence" "f" "0-1" 2 49 2022 29990 163.387795931977 "age_group"
"incidence" "f" "0-1" 3 29 2022 29990 96.6988996332111 "age_group"
"incidence" "f" "0-1" 4 421 2022 29990 1403.80126708903 "age_group"
"incidence" "f" "2-3" 1 20 2022 60176 33.2358415315076 "age_group"
"incidence" "f" "2-3" 2 NA 2022 60176 NA "age_group"
"incidence" "f" "2-3" 3 NA 2022 60176 NA "age_group"
"incidence" "f" "2-3" 4 31 2022 60176 51.5155543738367 "age_group"
"incidence" "f" "4-5" 1 22 2022 60842 36.1592321093981 "age_group"
"incidence" "f" "4-5" 2 15 2022 60842 24.6540218927714 "age_group"
"incidence" "f" "4-5" 3 NA 2022 60842 NA "age_group"
"incidence" "f" "4-5" 4 39 2022 60842 64.1004569212057 "age_group"
"incidence" "f" "6-7" 1 NA 2022 57883 NA "age_group"
"incidence" "f" "6-7" 2 NA 2022 57883 NA "age_group"
"incidence" "f" "6-7" 3 NA 2022 57883 NA "age_group"
"incidence" "f" "6-7" 4 10 2022 57883 17.2762296356443 "age_group"
"incidence" "f" "8-9" 1 NA 2022 58209 NA "age_group"
"incidence" "f" "8-9" 2 NA 2022 58209 NA "age_group"
"incidence" "f" "8-9" 3 NA 2022 58209 NA "age_group"
"incidence" "f" "8-9" 4 NA 2022 58209 NA "age_group"
"incidence" "f" "10-11" 1 NA 2022 63153 NA "age_group"
"incidence" "f" "10-11" 2 NA 2022 63153 NA "age_group"
"incidence" "f" "10-11" 3 NA 2022 63153 NA "age_group"
"incidence" "f" "10-11" 4 NA 2022 63153 NA "age_group"
"incidence" "f" "12-13" 1 NA 2022 65754 NA "age_group"
"incidence" "f" "12-13" 2 NA 2022 65754 NA "age_group"
"incidence" "f" "12-13" 3 NA 2022 65754 NA "age_group"
"incidence" "f" "12-13" 4 10 2022 65754 15.208200261581 "age_group"
"incidence" "f" "14-15" 1 NA 2022 66817 NA "age_group"
"incidence" "f" "14-15" 2 NA 2022 66817 NA "age_group"
"incidence" "f" "14-15" 3 NA 2022 66817 NA "age_group"
"incidence" "f" "14-15" 4 NA 2022 66817 NA "age_group"
"incidence" "f" "16-17" 1 NA 2022 67094 NA "age_group"
"incidence" "f" "16-17" 2 NA 2022 67094 NA "age_group"
"incidence" "f" "16-17" 3 NA 2022 67094 NA "age_group"
"incidence" "f" "16-17" 4 14 2022 67094 20.8662473544579 "age_group"
"incidence" "f" "18+" 1 53 2022 2389682 2.21786831888092 "age_group"
"incidence" "f" "18+" 2 54 2022 2389682 2.25971489093528 "age_group"
"incidence" "f" "18+" 3 12 2022 2389682 0.502158864652284 "age_group"
"incidence" "f" "18+" 4 119 2022 2389682 4.97974207446849 "age_group"
"incidence" "m" "0-1" 1 285 2022 31406 907.469910208241 "age_group"
"incidence" "m" "0-1" 2 80 2022 31406 254.728395847927 "age_group"
"incidence" "m" "0-1" 3 40 2022 31406 127.364197923964 "age_group"
"incidence" "m" "0-1" 4 405 2022 31406 1289.56250398013 "age_group"
"incidence" "m" "2-3" 1 15 2022 63822 23.5028673498167 "age_group"
"incidence" "m" "2-3" 2 18 2022 63822 28.20344081978 "age_group"
"incidence" "m" "2-3" 3 NA 2022 63822 NA "age_group"
"incidence" "m" "2-3" 4 38 2022 63822 59.5405972862022 "age_group"
"incidence" "m" "4-5" 1 16 2022 64349 24.8644112573622 "age_group"
"incidence" "m" "4-5" 2 29 2022 64349 45.066745403969 "age_group"
"incidence" "m" "4-5" 3 NA 2022 64349 NA "age_group"
"incidence" "m" "4-5" 4 46 2022 64349 71.4851823649163 "age_group"
"incidence" "m" "6-7" 1 NA 2022 61035 NA "age_group"
"incidence" "m" "6-7" 2 NA 2022 61035 NA "age_group"
"incidence" "m" "6-7" 3 NA 2022 61035 NA "age_group"
"incidence" "m" "6-7" 4 11 2022 61035 18.0224461374621 "age_group"
"incidence" "m" "8-9" 1 NA 2022 61445 NA "age_group"
"incidence" "m" "8-9" 2 NA 2022 61445 NA "age_group"
"incidence" "m" "8-9" 3 NA 2022 61445 NA "age_group"
"incidence" "m" "8-9" 4 NA 2022 61445 NA "age_group"
"incidence" "m" "10-11" 1 NA 2022 65937 NA "age_group"
"incidence" "m" "10-11" 2 NA 2022 65937 NA "age_group"
"incidence" "m" "10-11" 3 NA 2022 65937 NA "age_group"
"incidence" "m" "10-11" 4 NA 2022 65937 NA "age_group"
"incidence" "m" "12-13" 1 NA 2022 69815 NA "age_group"
"incidence" "m" "12-13" 2 NA 2022 69815 NA "age_group"
"incidence" "m" "12-13" 3 NA 2022 69815 NA "age_group"
"incidence" "m" "12-13" 4 12 2022 69815 17.1882833202034 "age_group"
"incidence" "m" "14-15" 1 NA 2022 70319 NA "age_group"
"incidence" "m" "14-15" 2 17 2022 70319 24.1755428831468 "age_group"
"incidence" "m" "14-15" 3 NA 2022 70319 NA "age_group"
"incidence" "m" "14-15" 4 20 2022 70319 28.4418151566433 "age_group"
"incidence" "m" "16-17" 1 NA 2022 69785 NA "age_group"
"incidence" "m" "16-17" 2 15 2022 69785 21.4945905280504 "age_group"
"incidence" "m" "16-17" 3 NA 2022 69785 NA "age_group"
"incidence" "m" "16-17" 4 23 2022 69785 32.9583721430107 "age_group"
"incidence" "m" "18+" 1 57 2022 2332257 2.44398451800123 "age_group"
"incidence" "m" "18+" 2 95 2022 2332257 4.07330753000205 "age_group"
"incidence" "m" "18+" 3 10 2022 2332257 0.428769213684427 "age_group"
"incidence" "m" "18+" 4 162 2022 2332257 6.94606126168771 "age_group"
"prevalence" "f" "0-1" 1 336 2023 31338 1072.18073903887 "age_group"
"prevalence" "f" "0-1" 2 54 2023 31338 172.314761631246 "age_group"
"prevalence" "f" "0-1" 3 33 2023 31338 105.303465441317 "age_group"
"prevalence" "f" "0-1" 4 423 2023 31338 1349.79896611143 "age_group"
"prevalence" "f" "2-3" 1 628 2023 60705 1034.51116053043 "age_group"
"prevalence" "f" "2-3" 2 121 2023 60705 199.324602586278 "age_group"
"prevalence" "f" "2-3" 3 69 2023 60705 113.664442797134 "age_group"
"prevalence" "f" "2-3" 4 818 2023 60705 1347.50020591385 "age_group"
"prevalence" "f" "4-5" 1 710 2023 61244 1159.29723728039 "age_group"
"prevalence" "f" "4-5" 2 221 2023 61244 360.851675266149 "age_group"
"prevalence" "f" "4-5" 3 80 2023 61244 130.625040820325 "age_group"
"prevalence" "f" "4-5" 4 1011 2023 61244 1650.77395336686 "age_group"
"prevalence" "f" "6-7" 1 673 2023 60339 1115.36485523459 "age_group"
"prevalence" "f" "6-7" 2 181 2023 60339 299.971825850611 "age_group"
"prevalence" "f" "6-7" 3 101 2023 60339 167.387593430451 "age_group"
"prevalence" "f" "6-7" 4 955 2023 60339 1582.72427451565 "age_group"
"prevalence" "f" "8-9" 1 584 2023 58343 1000.97698095744 "age_group"
"prevalence" "f" "8-9" 2 196 2023 58343 335.944329225443 "age_group"
"prevalence" "f" "8-9" 3 97 2023 58343 166.258162933 "age_group"
"prevalence" "f" "8-9" 4 877 2023 58343 1503.17947311588 "age_group"
"prevalence" "f" "10-11" 1 611 2023 60830 1004.43859937531 "age_group"
"prevalence" "f" "10-11" 2 234 2023 60830 384.678612526714 "age_group"
"prevalence" "f" "10-11" 3 101 2023 60830 166.036495150419 "age_group"
"prevalence" "f" "10-11" 4 946 2023 60830 1555.15370705244 "age_group"
"prevalence" "f" "12-13" 1 665 2023 65892 1009.22722029988 "age_group"
"prevalence" "f" "12-13" 2 242 2023 65892 367.267650094093 "age_group"
"prevalence" "f" "12-13" 3 116 2023 65892 176.045650458326 "age_group"
"prevalence" "f" "12-13" 4 1023 2023 65892 1552.5405208523 "age_group"
"prevalence" "f" "14-15" 1 635 2023 67432 941.689405623443 "age_group"
"prevalence" "f" "14-15" 2 261 2023 67432 387.056590342864 "age_group"
"prevalence" "f" "14-15" 3 117 2023 67432 173.508126705422 "age_group"
"prevalence" "f" "14-15" 4 1013 2023 67432 1502.25412267173 "age_group"
"prevalence" "f" "16-17" 1 614 2023 68375 897.989031078611 "age_group"
"prevalence" "f" "16-17" 2 282 2023 68375 412.431444241316 "age_group"
"prevalence" "f" "16-17" 3 111 2023 68375 162.340036563071 "age_group"
"prevalence" "f" "16-17" 4 1007 2023 68375 1472.760511883 "age_group"
"prevalence" "f" "18+" 1 7610 2023 2420720 314.36927856175 "age_group"
"prevalence" "f" "18+" 2 6280 2023 2420720 259.426947354506 "age_group"
"prevalence" "f" "18+" 3 2328 2023 2420720 96.1697346244093 "age_group"
"prevalence" "f" "18+" 4 16218 2023 2420720 669.965960540666 "age_group"
"prevalence" "m" "0-1" 1 299 2023 33003 905.978244402024 "age_group"
"prevalence" "m" "0-1" 2 73 2023 33003 221.192012847317 "age_group"
"prevalence" "m" "0-1" 3 34 2023 33003 103.020937490531 "age_group"
"prevalence" "m" "0-1" 4 406 2023 33003 1230.19119473987 "age_group"
"prevalence" "m" "2-3" 1 598 2023 63962 934.930114755636 "age_group"
"prevalence" "m" "2-3" 2 159 2023 63962 248.585097401582 "age_group"
"prevalence" "m" "2-3" 3 91 2023 63962 142.271973984553 "age_group"
"prevalence" "m" "2-3" 4 848 2023 63962 1325.78718614177 "age_group"
"prevalence" "m" "4-5" 1 726 2023 64693 1122.22342448178 "age_group"
"prevalence" "m" "4-5" 2 274 2023 64693 423.538868192849 "age_group"
"prevalence" "m" "4-5" 3 92 2023 64693 142.210130926066 "age_group"
"prevalence" "m" "4-5" 4 1092 2023 64693 1687.9724236007 "age_group"
"prevalence" "m" "6-7" 1 634 2023 63881 992.470374602777 "age_group"
"prevalence" "m" "6-7" 2 286 2023 63881 447.707456051095 "age_group"
"prevalence" "m" "6-7" 3 114 2023 63881 178.456818146241 "age_group"
"prevalence" "m" "6-7" 4 1034 2023 63881 1618.63464880011 "age_group"
"prevalence" "m" "8-9" 1 568 2023 61339 926.001402044376 "age_group"
"prevalence" "m" "8-9" 2 235 2023 61339 383.116777254275 "age_group"
"prevalence" "m" "8-9" 3 151 2023 61339 246.172907937854 "age_group"
"prevalence" "m" "8-9" 4 954 2023 61339 1555.29108723651 "age_group"
"prevalence" "m" "10-11" 1 617 2023 63848 966.357599298334 "age_group"
"prevalence" "m" "10-11" 2 286 2023 63848 447.938854780103 "age_group"
"prevalence" "m" "10-11" 3 168 2023 63848 263.124921689011 "age_group"
"prevalence" "m" "10-11" 4 1071 2023 63848 1677.42137576745 "age_group"
"prevalence" "m" "12-13" 1 690 2023 69512 992.634365289446 "age_group"
"prevalence" "m" "12-13" 2 275 2023 69512 395.615145586374 "age_group"
"prevalence" "m" "12-13" 3 158 2023 69512 227.298883645989 "age_group"
"prevalence" "m" "12-13" 4 1123 2023 69512 1615.54839452181 "age_group"
"prevalence" "m" "14-15" 1 633 2023 71091 890.408068531882 "age_group"
"prevalence" "m" "14-15" 2 300 2023 71091 421.994345275773 "age_group"
"prevalence" "m" "14-15" 3 135 2023 71091 189.897455374098 "age_group"
"prevalence" "m" "14-15" 4 1068 2023 71091 1502.29986918175 "age_group"
"prevalence" "m" "16-17" 1 512 2023 71282 718.273898038776 "age_group"
"prevalence" "m" "16-17" 2 346 2023 71282 485.396032659016 "age_group"
"prevalence" "m" "16-17" 3 166 2023 71282 232.877865379759 "age_group"
"prevalence" "m" "16-17" 4 1024 2023 71282 1436.54779607755 "age_group"
"prevalence" "m" "18+" 1 6664 2023 2356033 282.848330222879 "age_group"
"prevalence" "m" "18+" 2 7885 2023 2356033 334.672731663775 "age_group"
"prevalence" "m" "18+" 3 2316 2023 2356033 98.3008302515287 "age_group"
"prevalence" "m" "18+" 4 16865 2023 2356033 715.821892138183 "age_group"
"incidence" "f" "0-1" 1 319 2023 31338 1017.93349926607 "age_group"
"incidence" "f" "0-1" 2 40 2023 31338 127.640564171294 "age_group"
"incidence" "f" "0-1" 3 36 2023 31338 114.876507754164 "age_group"
"incidence" "f" "0-1" 4 395 2023 31338 1260.45057119152 "age_group"
"incidence" "f" "2-3" 1 16 2023 60705 26.3569722428136 "age_group"
"incidence" "f" "2-3" 2 NA 2023 60705 NA "age_group"
"incidence" "f" "2-3" 3 NA 2023 60705 NA "age_group"
"incidence" "f" "2-3" 4 28 2023 60705 46.1247014249238 "age_group"
"incidence" "f" "4-5" 1 19 2023 61244 31.0234471948273 "age_group"
"incidence" "f" "4-5" 2 14 2023 61244 22.8593821435569 "age_group"
"incidence" "f" "4-5" 3 NA 2023 61244 NA "age_group"
"incidence" "f" "4-5" 4 33 2023 61244 53.8828293383842 "age_group"
"incidence" "f" "6-7" 1 NA 2023 60339 NA "age_group"
"incidence" "f" "6-7" 2 NA 2023 60339 NA "age_group"
"incidence" "f" "6-7" 3 NA 2023 60339 NA "age_group"
"incidence" "f" "6-7" 4 NA 2023 60339 NA "age_group"
"incidence" "f" "8-9" 1 NA 2023 58343 NA "age_group"
"incidence" "f" "8-9" 2 NA 2023 58343 NA "age_group"
"incidence" "f" "8-9" 3 NA 2023 58343 NA "age_group"
"incidence" "f" "8-9" 4 NA 2023 58343 NA "age_group"
"incidence" "f" "10-11" 1 NA 2023 60830 NA "age_group"
"incidence" "f" "10-11" 2 NA 2023 60830 NA "age_group"
"incidence" "f" "10-11" 3 NA 2023 60830 NA "age_group"
"incidence" "f" "10-11" 4 NA 2023 60830 NA "age_group"
"incidence" "f" "12-13" 1 NA 2023 65892 NA "age_group"
"incidence" "f" "12-13" 2 NA 2023 65892 NA "age_group"
"incidence" "f" "12-13" 3 NA 2023 65892 NA "age_group"
"incidence" "f" "12-13" 4 NA 2023 65892 NA "age_group"
"incidence" "f" "14-15" 1 NA 2023 67432 NA "age_group"
"incidence" "f" "14-15" 2 NA 2023 67432 NA "age_group"
"incidence" "f" "14-15" 3 NA 2023 67432 NA "age_group"
"incidence" "f" "14-15" 4 12 2023 67432 17.7957053031202 "age_group"
"incidence" "f" "16-17" 1 NA 2023 68375 NA "age_group"
"incidence" "f" "16-17" 2 NA 2023 68375 NA "age_group"
"incidence" "f" "16-17" 3 NA 2023 68375 NA "age_group"
"incidence" "f" "16-17" 4 11 2023 68375 16.0877513711152 "age_group"
"incidence" "f" "18+" 1 65 2023 2420720 2.68515152516607 "age_group"
"incidence" "f" "18+" 2 58 2023 2420720 2.39598136091741 "age_group"
"incidence" "f" "18+" 3 10 2023 2420720 0.413100234640933 "age_group"
"incidence" "f" "18+" 4 133 2023 2420720 5.49423312072441 "age_group"
"incidence" "m" "0-1" 1 299 2023 33003 905.978244402024 "age_group"
"incidence" "m" "0-1" 2 60 2023 33003 181.801654395055 "age_group"
"incidence" "m" "0-1" 3 45 2023 33003 136.351240796291 "age_group"
"incidence" "m" "0-1" 4 404 2023 33003 1224.13113959337 "age_group"
"incidence" "m" "2-3" 1 18 2023 63962 28.1417091398018 "age_group"
"incidence" "m" "2-3" 2 15 2023 63962 23.4514242831681 "age_group"
"incidence" "m" "2-3" 3 NA 2023 63962 NA "age_group"
"incidence" "m" "2-3" 4 34 2023 63962 53.1565617085144 "age_group"
"incidence" "m" "4-5" 1 15 2023 64693 23.1864343901195 "age_group"
"incidence" "m" "4-5" 2 41 2023 64693 63.3762539996599 "age_group"
"incidence" "m" "4-5" 3 NA 2023 64693 NA "age_group"
"incidence" "m" "4-5" 4 57 2023 64693 88.108450682454 "age_group"
"incidence" "m" "6-7" 1 NA 2023 63881 NA "age_group"
"incidence" "m" "6-7" 2 11 2023 63881 17.2195175404267 "age_group"
"incidence" "m" "6-7" 3 NA 2023 63881 NA "age_group"
"incidence" "m" "6-7" 4 13 2023 63881 20.3503389114134 "age_group"
"incidence" "m" "8-9" 1 NA 2023 61339 NA "age_group"
"incidence" "m" "8-9" 2 NA 2023 61339 NA "age_group"
"incidence" "m" "8-9" 3 NA 2023 61339 NA "age_group"
"incidence" "m" "8-9" 4 NA 2023 61339 NA "age_group"
"incidence" "m" "10-11" 1 NA 2023 63848 NA "age_group"
"incidence" "m" "10-11" 2 NA 2023 63848 NA "age_group"
"incidence" "m" "10-11" 3 NA 2023 63848 NA "age_group"
"incidence" "m" "10-11" 4 NA 2023 63848 NA "age_group"
"incidence" "m" "12-13" 1 NA 2023 69512 NA "age_group"
"incidence" "m" "12-13" 2 NA 2023 69512 NA "age_group"
"incidence" "m" "12-13" 3 NA 2023 69512 NA "age_group"
"incidence" "m" "12-13" 4 12 2023 69512 17.2632063528599 "age_group"
"incidence" "m" "14-15" 1 NA 2023 71091 NA "age_group"
"incidence" "m" "14-15" 2 NA 2023 71091 NA "age_group"
"incidence" "m" "14-15" 3 NA 2023 71091 NA "age_group"
"incidence" "m" "14-15" 4 NA 2023 71091 NA "age_group"
"incidence" "m" "16-17" 1 NA 2023 71282 NA "age_group"
"incidence" "m" "16-17" 2 NA 2023 71282 NA "age_group"
"incidence" "m" "16-17" 3 NA 2023 71282 NA "age_group"
"incidence" "m" "16-17" 4 NA 2023 71282 NA "age_group"
"incidence" "m" "18+" 1 79 2023 2356033 3.3530939507214 "age_group"
"incidence" "m" "18+" 2 117 2023 2356033 4.96597458524562 "age_group"
"incidence" "m" "18+" 3 NA 2023 2356033 NA "age_group"
"incidence" "m" "18+" 4 203 2023 2356033 8.61617812653728 "age_group"
"prevalence" "f" "0-1" 1 320 2024 28666 1116.30503034954 "age_group"
"prevalence" "f" "0-1" 2 47 2024 28666 163.957301332589 "age_group"
"prevalence" "f" "0-1" 3 27 2024 28666 94.1882369357427 "age_group"
"prevalence" "f" "0-1" 4 394 2024 28666 1374.45056861787 "age_group"
"prevalence" "f" "2-3" 1 678 2024 61872 1095.81070597362 "age_group"
"prevalence" "f" "2-3" 2 114 2024 61872 184.251357641583 "age_group"
"prevalence" "f" "2-3" 3 75 2024 61872 121.21799844841 "age_group"
"prevalence" "f" "2-3" 4 867 2024 61872 1401.28006206362 "age_group"
"prevalence" "f" "4-5" 1 697 2024 61075 1141.21981170692 "age_group"
"prevalence" "f" "4-5" 2 175 2024 61075 286.532951289398 "age_group"
"prevalence" "f" "4-5" 3 70 2024 61075 114.613180515759 "age_group"
"prevalence" "f" "4-5" 4 942 2024 61075 1542.36594351208 "age_group"
"prevalence" "f" "6-7" 1 697 2024 61601 1131.47513839061 "age_group"
"prevalence" "f" "6-7" 2 228 2024 61601 370.123861625623 "age_group"
"prevalence" "f" "6-7" 3 81 2024 61601 131.491371893313 "age_group"
"prevalence" "f" "6-7" 4 1006 2024 61601 1633.09037190955 "age_group"
"prevalence" "f" "8-9" 1 625 2024 59088 1057.74438126185 "age_group"
"prevalence" "f" "8-9" 2 193 2024 59088 326.631464933658 "age_group"
"prevalence" "f" "8-9" 3 119 2024 59088 201.394530192256 "age_group"
"prevalence" "f" "8-9" 4 937 2024 59088 1585.77037638776 "age_group"
"prevalence" "f" "10-11" 1 605 2024 59096 1023.75795316096 "age_group"
"prevalence" "f" "10-11" 2 223 2024 59096 377.352105049411 "age_group"
"prevalence" "f" "10-11" 3 105 2024 59096 177.677000135373 "age_group"
"prevalence" "f" "10-11" 4 933 2024 59096 1578.78705834574 "age_group"
"prevalence" "f" "12-13" 1 641 2024 64261 997.494592365509 "age_group"
"prevalence" "f" "12-13" 2 236 2024 64261 367.252299217255 "age_group"
"prevalence" "f" "12-13" 3 101 2024 64261 157.171534834503 "age_group"
"prevalence" "f" "12-13" 4 978 2024 64261 1521.91842641727 "age_group"
"prevalence" "f" "14-15" 1 650 2024 66759 973.651492682635 "age_group"
"prevalence" "f" "14-15" 2 270 2024 66759 404.439850806633 "age_group"
"prevalence" "f" "14-15" 3 118 2024 66759 176.755194056232 "age_group"
"prevalence" "f" "14-15" 4 1038 2024 66759 1554.8465375455 "age_group"
"prevalence" "f" "16-17" 1 641 2024 68525 935.425027362277 "age_group"
"prevalence" "f" "16-17" 2 257 2024 68525 375.045603794236 "age_group"
"prevalence" "f" "16-17" 3 113 2024 68525 164.90331995622 "age_group"
"prevalence" "f" "16-17" 4 1011 2024 68525 1475.37395111273 "age_group"
"prevalence" "f" "18+" 1 8126 2024 2438625 333.220564867497 "age_group"
"prevalence" "f" "18+" 2 6648 2024 2438625 272.612640319852 "age_group"
"prevalence" "f" "18+" 3 2416 2024 2438625 99.0722230765288 "age_group"
"prevalence" "f" "18+" 4 17190 2024 2438625 704.905428263878 "age_group"
"prevalence" "m" "0-1" 1 283 2024 30449 929.42296955565 "age_group"
"prevalence" "m" "0-1" 2 60 2024 30449 197.050806266216 "age_group"
"prevalence" "m" "0-1" 3 40 2024 30449 131.367204177477 "age_group"
"prevalence" "m" "0-1" 4 383 2024 30449 1257.84097999934 "age_group"
"prevalence" "m" "2-3" 1 619 2024 65108 950.728021134116 "age_group"
"prevalence" "m" "2-3" 2 165 2024 65108 253.425078331388 "age_group"
"prevalence" "m" "2-3" 3 86 2024 65108 132.088222645451 "age_group"
"prevalence" "m" "2-3" 4 870 2024 65108 1336.24132211095 "age_group"
"prevalence" "m" "4-5" 1 703 2024 64701 1086.5365295745 "age_group"
"prevalence" "m" "4-5" 2 247 2024 64701 381.75607795861 "age_group"
"prevalence" "m" "4-5" 3 85 2024 64701 131.373549095068 "age_group"
"prevalence" "m" "4-5" 4 1035 2024 64701 1599.66615662818 "age_group"
"prevalence" "m" "6-7" 1 680 2024 65260 1041.98590254367 "age_group"
"prevalence" "m" "6-7" 2 306 2024 65260 468.893656144652 "age_group"
"prevalence" "m" "6-7" 3 99 2024 65260 151.700888752682 "age_group"
"prevalence" "m" "6-7" 4 1085 2024 65260 1662.580447441 "age_group"
"prevalence" "m" "8-9" 1 604 2024 62205 970.983039948557 "age_group"
